語句,読み,意味,語源等解説,関連語,関連分野,難易度
throw out,スロ́ウ ア́ウト,捨てる・追い出す,throw(投げる)と out(外へ)の組み合わせ。不要なものを処分する、または人を追い出すという意味。,"discard(ディスカ́ード): 捨てる, expel(イクスペ́ル): 追放する",日常生活,初級
travel around,トラ́ヴェル アラ́ウンド,旅行して回る,travel(旅する)と around(周りを)の組み合わせ。各地を巡るという意味。,"tour(トゥ́ア): 周遊する, go around(ゴ́ウアラウンド): 巡る",場所・移動,初級
try out,トラ́イ ア́ウト,試す,try(試みる)と out(外へ)の組み合わせ。実際に使ってみるという意味。,"test(テ́スト): 試験する, experiment with(イクスペ́リメントウィズ): 試してみる",学校・学習,初級
turn around,タ́ーン アラ́ウンド,振り向く・好転する,turn(回る)と around(周りに)の組み合わせ。方向を変える、または状況が良くなるという意味。,"turn back(タ́ーンバ́ック): 引き返す, reverse(リヴァ́ース): 逆転する",場所・移動,初級
turn into,タ́ーン イ́ントゥ,〜に変わる,turn(変わる)と into(〜に)の組み合わせ。別のものになるという意味。,"change into(チェ́インジイントゥ): 〜に変化する, transform into(トランスフォ́ームイントゥ): 〜に変身する",自然・環境,初級
turn over,タ́ーン オ́ウヴァー,ひっくり返す・引き渡す,turn(回す)と over(越えて)の組み合わせ。裏返す、または譲渡するという意味。,"flip(フリ́ップ): ひっくり返す, hand over(ハ́ンドオウヴァー): 引き渡す",日常生活,初級
turn to,タ́ーン トゥ,〜に頼る・〜に変わる,turn(向く)と to(〜へ)の組み合わせ。助けを求める、または別の状態になるという意味。,"resort to(リゾ́ートトゥ): 〜に訴える, appeal to(アピ́ールトゥ): 〜に訴える",人・社会,初級
wait for,ウェ́イト フォ́ー,〜を待つ,wait(待つ)と for(〜を)の組み合わせ。人や物が来るまで待つという意味。,"await(アウェ́イト): 待つ, expect(イクスペ́クト): 期待する",時間・数量,初級
warm up,ウォ́ーム ア́ップ,温まる・準備運動する,warm(暖かい)と up(上へ)の組み合わせ。体温を上げる、または運動前の準備をするという意味。,"heat up(ヒ́ートア́ップ): 熱くなる, prepare(プリペ́ア): 準備する",運動・娯楽,初級
watch out,ウォ́ッチ ア́ウト,気をつける・注意する,watch(見る)と out(外に)の組み合わせ。危険に注意するという意味。,"be careful(ビーケ́アフル): 注意する, look out(ル́ックア́ウト): 警戒する",日常生活,初級
watch over,ウォ́ッチ オ́ウヴァー,見守る,watch(見る)と over(越えて)の組み合わせ。保護するように見るという意味。,"guard(ガ́ード): 守る, protect(プロテ́クト): 保護する",人・社会,初級
wear away,ウェ́ア アウェ́イ,すり減る,wear(すり減らす)と away(離れて)の組み合わせ。摩耗するという意味。,"erode(イロ́ウド): 侵食する, deteriorate(ディティ́アリオレイト): 劣化する",自然・環境,初級
wear out,ウェ́ア ア́ウト,すり減る・疲れ果てる,wear(着る)と out(外へ)の組み合わせ。使い古して破れる、または疲労困憊するという意味。,"become worn(ビカ́ムウォ́ーン): すり減る, exhaust(イグゾ́ースト): 疲れさせる",日常生活,初級
work on,ワ́ーク オ́ン,取り組む,work(働く)と on(〜に)の組み合わせ。何かに努力するという意味。,"focus on(フォ́ウカスオン): 集中する, concentrate on(コ́ンセントレイトオン): 専念する",学校・学習,初級
work together,ワ́ーク トゥゲ́ザー,協力する,work(働く)と together(一緒に)の組み合わせ。共同で作業するという意味。,"cooperate(コウオ́パレイト): 協力する, collaborate(コラ́ボレイト): 共同作業する",学校・学習,初級
worry about,ワ́リ アバ́ウト,〜を心配する,worry(心配する)と about(〜について)の組み合わせ。不安に思うという意味。,"be concerned about(ビーコンサーンドアバウト): 〜を心配する, fret about(フレ́ットアバウト): 〜を気に病む",人・社会,初級
write about,ラ́イト アバ́ウト,〜について書く,write(書く)と about(〜について)の組み合わせ。話題にして記述するという意味。,"compose about(コンポ́ウズアバウト): 〜について書く, author about(オ́ーサーアバウト): 〜について執筆する",学校・学習,初級
write to,ラ́イト トゥ,〜に手紙を書く,write(書く)と to(〜に)の組み合わせ。誰かに手紙やメールを送るという意味。,"correspond with(コレスポ́ンドウィズ): 〜と文通する, send a letter to(セ́ンドアレ́タートゥ): 〜に手紙を送る",言語基本,初級
account for,アカ́ウント フォ́ー,説明する・占める,account(説明)とfor(〜のために)の組み合わせ。理由を述べるまたは割合を示すという意味。,"explain(イクスプレ́イン): 説明する, constitute(コ́ンスティチュート): 構成する",学校・学習,中級
allow for,アラ́ウ フォ́ー,考慮する・余裕を持つ,allow(許す)とfor(〜のために)の組み合わせ。可能性を見込むという意味。,"make allowances for(メ́イクアラ́ウアンシズフォー): 斟酌する, take into consideration(テ́イクイントゥコンシダレ́イション): 考慮に入れる",人・社会,中級
apply for,アプラ́イ フォ́ー,申し込む,apply(応用する)とfor(〜のために)の組み合わせ。正式に要請するという意味。,"request(リクウェ́スト): 要求する, seek(シ́ーク): 求める",学校・学習,中級
as far as,ア́ズ ファ́ー ア́ズ,〜する限り・〜まで,as(同じくらい)、far(遠く)、as(〜として)の組み合わせ。範囲や程度を示すという意味。,"to the extent that(トゥザイクステ́ントザット): 〜する範囲で, up to(ア́ップトゥ): 〜まで",言語基本,中級
as well as,ア́ズ ウェ́ル ア́ズ,〜と同様に・〜だけでなく,as(同じくらい)、well(良く)、as(〜として)の組み合わせ。追加や同等を示すという意味。,"in addition to(インアディ́ショントゥ): 〜に加えて, not only(ナ́ットオ́ウンリ): 〜だけでなく",言語基本,中級
at a loss,ア́ット ア ロ́ス,途方に暮れて・損して,at(〜において)、a loss(損失)の組み合わせ。困惑している、または赤字でという意味。,"perplexed(パープレクスト): 当惑して, at a disadvantage(アットアディスアドヴァンティジ): 不利な立場で",人・社会,中級
at ease,ア́ット イ́ーズ,くつろいで,at(〜において)とease(気楽さ)の組み合わせ。リラックスしているという意味。,"relaxed(リラ́クスト): くつろいだ, comfortable(カ́ンファタブル): 快適な",人・社会,中級
at length,ア́ット レ́ングス,詳しく・ついに,at(〜において)と length(長さ)の組み合わせ。長々と、または最終的にという意味。,"in detail(インディテイル): 詳細に, finally(ファイナリ): ついに",言語基本,中級
at present,ア́ット プレ́ゼント,現在は,at(〜において)とpresent(現在)の組み合わせ。今のところという意味。,"now(ナ́ウ): 今, currently(カ́レントリ): 現在",時間・数量,中級
at random,ア́ット ラ́ンダム,無作為に・でたらめに,at(〜において)と random(無作為)の組み合わせ。規則性なくという意味。,"randomly(ランダムリ): ランダムに, haphazardly(ハプハザードリ): 行き当たりばったりに",学校・学習,中級
at stake,ア́ット ステ́イク,危機に瀕して,at(〜において)と stake(杭)の組み合わせ。重要なものが懸かっているという意味。,"at risk(アットリスク): 危険にさらされて, in jeopardy(インジェパディ): 危機に瀕して",人・社会,中級
at the cost of,ア́ット ザ コ́スト オヴ,〜を犠牲にして,at(〜において)、the cost(代価)、of(〜の)の組み合わせ。何かを失って得るという意味。,"at the expense of(ア́ットザイクスペンスオヴ): 〜を犠牲にして, sacrificing(サクリファイシング): 犠牲にして",人・社会,中級
at the expense of,ア́ット ザ イクスペ́ンス オヴ,〜を犠牲にして,at(〜において)、the expense(費用)、of(〜の)の組み合わせ。何かを失って得るという意味。,"at the cost of(ア́ットザコ́ストオヴ): 〜の代償として, sacrificing(サ́クリファイシング): 犠牲にして",人・社会,中級
at the hands of,ア́ット ザ ハ́ンズ オヴ,〜の手によって,at(〜において)、the hands(手)、of(〜の)の組み合わせ。誰かの行為によってという意味。,"by(バイ): 〜によって, through the agency of(スルーザエイジェンシオヴ): 〜の仲介で",人・社会,中級
at the mercy of,ア́ット ザ マ́ーシ オヴ,〜のなすがままに,at(〜において)、the mercy(慈悲)、of(〜の)の組み合わせ。支配下にあるという意味。,"at the disposal of(アットザディスポウザルオヴ): 〜の自由になる, subject to(サブジェクトトゥ): 〜に左右される",人・社会,中級
at the risk of,ア́ット ザ リ́スク オヴ,〜の危険を冒して,at(〜において)、the risk(危険)、of(〜の)の組み合わせ。危険を承知でという意味。,"risking(リ́スキング): 危険を冒して, endangering(エンデ́インジャリング): 危険にさらして",人・社会,中級
