語句,読み,意味,語源等解説,関連語,関連分野,難易度
Cultural competence in services improves outcomes .,,サービスにおける文化的能力は結果を改善します,,,Global Diversity,上級
Healthcare providers understanding cultural backgrounds .,,文化的背景を理解する医療提供者,,,Global Diversity,上級
Teachers adapting to student needs .,,生徒のニーズに適応する教師,,,Global Diversity,上級
This builds trust and effectiveness .,,これは信頼と効果を構築します,,,Global Diversity,上級
Diaspora communities maintain connections .,,ディアスポラコミュニティはつながりを維持します,,,Global Diversity,上級
To countries of origin .,,出身国へ,,,Global Diversity,上級
Send remittances supporting families .,,家族を支援する送金を送ります,,,Global Diversity,上級
Significant economic impact .,,重大な経済的影響,,,Global Diversity,上級
Share culture in new homes .,,新しい家で文化を共有します,,,Global Diversity,上級
Enriching host societies .,,受け入れ社会を豊かにします,,,Global Diversity,上級
Religious pluralism requires accommodation .,,宗教的多元主義は調整を必要とします,,,Global Diversity,上級
Prayer spaces in workplaces and schools .,,職場と学校での祈りのスペース,,,Global Diversity,上級
Dietary options respecting restrictions .,,制限を尊重する食事のオプション,,,Global Diversity,上級
Religious holidays recognized .,,認識される宗教的祝日,,,Global Diversity,上級
This respects freedom of religion .,,これは宗教の自由を尊重します,,,Global Diversity,上級
Secularism protects all beliefs .,,世俗主義はすべての信念を保護します,,,Global Diversity,上級
Separation of religion and state .,,宗教と国家の分離,,,Global Diversity,上級
No official religion .,,公式宗教なし,,,Global Diversity,上級
All are equal under law .,,すべては法の下で平等です,,,Global Diversity,上級
Prevents religious persecution .,,宗教的迫害を防ぎます,,,Global Diversity,上級
Reconciliation processes heal divisions .,,和解プロセスは分断を癒します,,,Global Diversity,上級
After conflict or injustice .,,紛争または不正義の後,,,Global Diversity,上級
Truth telling and acknowledgment .,,真実を語り認める,,,Global Diversity,上級
Apologies and reparations .,,謝罪と賠償,,,Global Diversity,上級
Building new relationships .,,新しい関係を築く,,,Global Diversity,上級
Takes time and commitment .,,時間と献身が必要です,,,Global Diversity,上級
Monuments and memorials shape collective memory .,,記念碑と記念館は集団記憶を形作ります,,,Global Diversity,上級
What we choose to commemorate .,,私たちが記念することを選ぶもの,,,Global Diversity,上級
Reflects our values .,,私たちの価値観を反映します,,,Global Diversity,上級
Controversial statues spark debate .,,論争の的となる像が議論を引き起こします,,,Global Diversity,上級
Remove relocate or contextualize .,,削除移転または文脈化,,,Global Diversity,上級
No easy answers .,,簡単な答えはありません,,,Global Diversity,上級
Symbols matter to people .,,シンボルは人々にとって重要です,,,Global Diversity,上級
Building diverse societies is ongoing work .,,多様な社会を築くことは継続的な仕事です,,,Global Diversity,上級
Requires constant effort .,,絶え間ない努力が必要です,,,Global Diversity,上級
Vigilance against backsliding .,,後退に対する警戒,,,Global Diversity,上級
But progress is possible .,,しかし進歩は可能です,,,Global Diversity,上級
When we commit to inclusion .,,包摂にコミットするとき,,,Global Diversity,上級
Embrace complexity .,,複雑さを受け入れます,,,Global Diversity,上級
Stay hopeful .,,希望を持ち続けます,,,Global Diversity,上級
The world is diverse .,,世界は多様です,,,Global Diversity,上級
And that is beautiful .,,そしてそれは美しいです,,,Global Diversity,上級
Our differences make us stronger .,,私たちの違いは私たちを強くします,,,Global Diversity,上級
When we respect and learn from each other .,,お互いを尊重し学び合うとき,,,Global Diversity,上級
Together we can build a world .,,一緒に私たちは世界を築くことができます,,,Global Diversity,上級
Where everyone thrives .,,すべての人が繁栄する場所,,,Global Diversity,上級
That is the promise of diversity .,,それが多様性の約束です,,,Global Diversity,上級
Let us work to fulfill it .,,それを実現するために働きましょう,,,Global Diversity,上級
Social cohesion binds diverse communities .,,社会的結束は多様なコミュニティを結びつけます,,,Global Diversity,上級
Shared values and goals .,,共有された価値観と目標,,,Global Diversity,上級
Despite differences .,,違いにもかかわらず,,,Global Diversity,上級
Trust between groups is essential .,,グループ間の信頼が不可欠です,,,Global Diversity,上級
Built through positive interactions .,,ポジティブな相互作用を通じて構築されます,,,Global Diversity,上級
Contact theory suggests meaningful interaction .,,接触理論は意味のある相互作用を示唆します,,,Global Diversity,上級
Reduces prejudice .,,偏見を減らします,,,Global Diversity,上級
Equal status contact works best .,,平等なステータスでの接触が最も効果的です,,,Global Diversity,上級
Common goals and cooperation .,,共通の目標と協力,,,Global Diversity,上級
Superordinate identities unite subgroups .,,上位アイデンティティはサブグループを団結させます,,,Global Diversity,上級
National identity alongside ethnic .,,民族とともに国民アイデンティティ,,,Global Diversity,上級
Human identity above all .,,何よりも人間のアイデンティティ,,,Global Diversity,上級
Dual identities can coexist .,,二重アイデンティティは共存できます,,,Global Diversity,上級
Multiculturalism vs assimilation debate .,,多文化主義対同化の議論,,,Global Diversity,上級
