語句,読み,意味,語源等解説,関連語,関連分野,難易度
judge,ジャ́ッジ,判断する・裁判官,"ラテン語 ""judex""(裁判官)。派生: judgment(ジャ́ッジメント): 判断 / judicial(ジュディ́シャル): 司法の","decide(ディサ́イド): 決める, court(コ́ート): 裁判所",人・社会,intermediate
jump,ジャ́ンプ,跳ぶ・跳躍,擬音語起源。派生: jumper(ジャ́ンパー): 跳ぶ人 / jump rope(ジャ́ンプロウプ): 縄跳び,"leap(リ́ープ): 跳ねる, skip(スキ́ップ): 飛び跳ねる",人・社会,beginner
junior,ジュ́ーニア,年少の・後輩,"ラテン語 ""junior""(より若い)。派生: junior high(ジュ́ーニアハ́イ): 中学校 / juniors(ジュ́ーニアーズ): 後輩たち","young(ヤ́ング): 若い, senior(スィ́ーニア): 年長の",人・社会,beginner
keep,キ́ープ,保つ・飼う,"古英語 ""cēpan""。派生: keeper(キ́ーパー): 番人 / keep on(キ́ープオ́ン): 続ける","hold(ホ́ウルド): 保持する, maintain(メインテ́イン): 維持する",人・社会,beginner
key,キ́ー,鍵・重要な,"古英語 ""cǣg""。派生: keyboard(キ́ーボード): 鍵盤 / key point(キ́ーポイント): 要点","lock(ロ́ック): 錠, important(インポ́ータント): 重要な",日常生活,beginner
kick,キ́ック,蹴る・蹴ること,中英語起源。派生: kicker(キ́ッカー): 蹴る人 / kick off(キ́ックオ́フ): 開始する,"hit(ヒ́ット): 打つ, strike(ストラ́イク): 打つ",人・社会,beginner
kill,キ́ル,殺す,"中英語 ""killen""。派生: killer(キ́ラー): 殺人者 / killing(キ́リング): 殺すこと","murder(マ́ーダー): 殺害する, destroy(ディストロ́イ): 破壊する",人・社会,intermediate
kind,カ́インド,親切な・種類,"古英語 ""cynd""(性質)。派生: kindness(カ́インドネス): 親切 / kindly(カ́インドリ): 親切に","type(タ́イプ): 種類, gentle(ジェ́ントル): 優しい",人・社会,beginner
king,キ́ング,王,"古英語 ""cyning""。派生: kingdom(キ́ングダム): 王国 / kingly(キ́ングリ): 王らしい","queen(クウィ́ーン): 女王, ruler(ル́ーラー): 統治者",学校・学習,beginner
kiss,キ́ス,キスする・キス,"古英語 ""cyssan""。派生: kisser(キ́サー): キスする人(口語) / blow a kiss(ブロ́ウアキ́ス): 投げキスする","hug(ハ́グ): 抱きしめる, embrace(エンブレ́イス): 抱擁する",人・社会,beginner
kitchen,キ́ッチン,台所,"古英語 ""cycene""。派生: kitchenette(キッチネ́ット): 簡易台所 / kitchen knife(キ́ッチンナイフ): 包丁","cook(ク́ック): 料理する, dining(ダ́イニング): 食事",日常生活,beginner
knee,ニ́ー,膝,"古英語 ""cnēo""。派生: kneel(ニ́ール): ひざまずく / kneecap(ニ́ーキャップ): 膝頭","leg(レ́グ): 脚, joint(ジョ́イント): 関節",食・健康,beginner
knife,ナ́イフ,ナイフ,"古英語 ""cnīf""。派生: pocket knife(ポ́ケットナイフ): 小刀 / knife-edge(ナ́イフエッジ): 刃先","fork(フォ́ーク): フォーク, blade(ブレ́イド): 刃",日常生活,beginner
knock,ノ́ック,ノックする・叩く,"古英語 ""cnocian""。派生: knocker(ノ́ッカー): ドアノッカー / knock out(ノ́ックア́ウト): ノックアウトする","hit(ヒ́ット): 打つ, tap(タ́ップ): 軽く叩く",人・社会,beginner
knowledge,ノ́リッジ,知識,"中英語 ""knowleche""。派生: knowledgeable(ノ́リッジャブル): 知識豊富な / common knowledge(コ́モンノ́リッジ): 常識","information(インフォメ́イション): 情報, wisdom(ウィ́ズダム): 知恵",学校・学習,beginner
lack,ラ́ック,不足・欠く,中英語起源。派生: lacking(ラ́ッキング): 欠けている / lack of(ラ́ックオブ): 〜の不足,"shortage(ショ́ーテッジ): 不足, need(ニ́ード): 必要",人・社会,intermediate
lady,レ́イディ,貴婦人・女性,"古英語 ""hlǣfdige""(パンをこねる人)。派生: ladylike(レ́イディライク): 淑女らしい / landlady(ラ́ンドレイディ): 女性家主","woman(ウ́マン): 女性, gentleman(ジェ́ントルマン): 紳士",人・社会,beginner
lake,レ́イク,湖,"ラテン語 ""lacus""。派生: lakeside(レ́イクサイド): 湖畔 / lakeshore(レ́イクショア): 湖岸","river(リ́バー): 川, pond(ポ́ンド): 池",学校・学習,beginner
land,ラ́ンド,陸地・着陸する,"古英語 ""land""。派生: landing(ラ́ンディング): 着陸 / landscape(ラ́ンドスケイプ): 風景","ground(グラ́ウンド): 地面, soil(ソ́イル): 土",学校・学習,beginner
language,ラ́ングウィッジ,言語,"ラテン語 ""lingua""(舌)。派生: linguistic(リングウィ́スティック): 言語の / bilingual(バイリ́ンガル): 二か国語話者","speech(スピ́ーチ): 話し言葉, word(ワ́ード): 単語",人・社会,beginner
large,ラ́ージ,大きい,"ラテン語 ""largus""(豊富な)。派生: largely(ラ́ージリ): 主に / enlarge(エンラ́ージ): 拡大する","big(ビ́ッグ): 大きい, huge(ヒュ́ージ): 巨大な",人・社会,beginner
last,ラ́スト,最後の・続く,"古英語 ""latost""(最も遅い)。派生: lastly(ラ́ストリ): 最後に / at last(アットラ́スト): ついに","final(ファ́イナル): 最終の, endure(エンデュ́ア): 耐える",時間・数量,beginner
late,レ́イト,遅い・故,"古英語 ""læt""。派生: lately(レ́イトリ): 最近 / later(レ́イター): より遅く","slow(スロ́ウ): 遅い, early(ア́ーリ): 早い",時間・数量,beginner
laugh,ラ́フ,笑う・笑い,"古英語 ""hlæhhan""。派生: laughter(ラ́フター): 笑い / laugh at(ラ́フア́ット): 〜を笑う","smile(スマ́イル): 微笑む, chuckle(チャ́クル): くすくす笑う",人・社会,beginner
law,ロ́ー,法律,"古英語 ""lagu""(置かれたもの)。派生: lawyer(ロ́イヤー): 弁護士 / lawful(ロ́ーフル): 合法的な","rule(ル́ール): 規則, legal(リ́ーガル): 法的な",人・社会,intermediate
lay,レ́イ,置く・横たえる,"古英語 ""lecgan""。派生: layer(レ́イヤー): 層 / lay down(レ́イダ́ウン): 横になる","put(プ́ット): 置く, place(プレ́イス): 配置する",人・社会,beginner
lead,リ́ード,導く・鉛,"古英語 ""lǣdan""(導く) / ""lead""(金属)。派生: leader(リ́ーダー): 指導者 / leading(リ́ーディング): 主要な","guide(ガ́イド): 案内する, metal(メ́タル): 金属",人・社会,beginner
leaf,リ́ーフ,葉,"古英語 ""lēaf""。派生: leafy(リ́ーフィ): 葉の茂った / leaflet(リ́ーフレット): 小冊子","tree(トリ́ー): 木, branch(ブラ́ンチ): 枝",自然・環境,beginner
learn,ラ́ーン,学ぶ,"古英語 ""leornian""。派生: learner(ラ́ーナー): 学習者 / learning(ラ́ーニング): 学習","study(スタ́ディ): 勉強する, acquire(アクワ́イア): 習得する",学校・学習,beginner
least,リ́ースト,最も少ない,"古英語 ""lǣsest""。派生: at least(アットリ́ースト): 少なくとも / not in the least(ノットインザリ́ースト): 少しも〜ない","minimum(ミ́ニマム): 最小の, smallest(スモ́ーレスト): 最小の",時間・数量,beginner
leather,レ́ザー,革,"古英語 ""lether""。派生: leatherette(レザレ́ット): 合成皮革 / leather goods(レ́ザーグッズ): 革製品","skin(スキ́ン): 皮, hide(ハ́イド): 皮革",日常生活,intermediate
leave,リ́ーヴ,去る・残す,"古英語 ""lǣfan""。派生: leave out(リ́ーヴア́ウト): 省く / leave behind(リ́ーヴビハ́インド): 置いていく","depart(ディパ́ート): 出発する, remain(リメ́イン): 残る",人・社会,beginner
lecture,レ́クチャー,講義・説教,"ラテン語 ""lectura""(読むこと)。派生: lecturer(レ́クチャラー): 講師 / lecture hall(レ́クチャーホール): 講義室","speech(スピ́ーチ): 演説, lesson(レ́ッスン): 授業",学校・学習,intermediate
left,レ́フト,左・残された,"古英語 ""left""(弱い)。派生: leftover(レ́フトオーバー): 残り物 / left-handed(レ́フトハ́ンデッド): 左利きの","right(ラ́イト): 右, remain(リメ́イン): 残る",場所・移動,beginner
leg,レ́グ,脚,"古ノルド語 ""leggr""。派生: leggings(レ́ギングス): レギンス / legroom(レ́グルーム): 足元の空間","foot(フ́ット): 足, knee(ニ́ー): 膝",食・健康,beginner
lend,レ́ンド,貸す,"古英語 ""lǣnan""。派生: lender(レ́ンダー): 貸し手 / lend out(レ́ンドア́ウト): 貸し出す","borrow(ボ́ロウ): 借りる, loan(ロ́ウン): 融資する",人・社会,beginner
length,レ́ングス,長さ,"古英語 ""lengthu""。派生: lengthen(レ́ングスン): 長くする / lengthy(レ́ングシ): 長々しい","distance(ディ́スタンス): 距離, width(ウィ́ッス): 幅",時間・数量,beginner
less,レ́ス,より少ない,"古英語 ""læs""。派生: lessen(レ́スン): 減らす / unless(アンレ́ス): 〜でない限り","fewer(フ́ューア): より少ない, more(モ́ア): より多い",時間・数量,beginner
lesson,レ́ッスン,授業・教訓,"古仏語 ""leçon""。派生: learn a lesson(ラ́ーンアレ́ッスン): 教訓を学ぶ / lesson plan(レ́ッスンプラン): 授業計画","class(クラ́ス): 授業, study(スタ́ディ): 学習",学校・学習,beginner
letter,レ́ター,手紙・文字,"ラテン語 ""littera""。派生: letterbox(レ́ターボックス): 郵便受け / letter of recommendation(レ́タオブレコメンデ́イション): 推薦状","mail(メ́イル): 郵便, character(キャ́ラクター): 文字",人・社会,beginner
level,レ́ベル,水準・平らな,"ラテン語 ""libella""(水準器)。派生: level off(レ́ベルオ́フ): 平らにする / sea level(スィ́ーレベル): 海面","stage(ステ́イジ): 段階, standard(スタ́ンダード): 標準",人・社会,beginner
library,ラ́イブラリ,図書館,"ラテン語 ""liber""(本)。派生: librarian(ライブレ́アリアン): 司書 / public library(パ́ブリックライブラリ): 公立図書館","book(ブ́ック): 本, reading(リ́ーディング): 読書",学校・学習,beginner
license,ラ́イセンス,免許・許可,"ラテン語 ""licere""(許される)。派生: licensed(ラ́イセンスト): 認可された / license plate(ラ́イセンスプレート): ナンバープレート","permit(パ́ーミット): 許可証, permission(パーミ́ッション): 許可",人・社会,intermediate
lie,ラ́イ,横たわる・嘘,"古英語 ""licgan""(横たわる) / ""lyge""(嘘)。派生: liar(ラ́イアー): うそつき / tell a lie(テ́ルアライ): 嘘をつく","rest(レ́スト): 休む, truth(トゥル́ース): 真実",人・社会,beginner
life,ラ́イフ,人生・生命,"古英語 ""līf""。派生: lifetime(ラ́イフタイム): 生涯 / lifestyle(ラ́イフスタイル): 生活様式","live(リ́ヴ): 生きる, death(デ́ス): 死",人・社会,beginner
lift,リ́フト,持ち上げる・エレベーター,"古ノルド語 ""lypta""。派生: uplift(アップリ́フト): 持ち上げる / shoplifter(ショ́ップリフター): 万引き犯","raise(レ́イズ): 上げる, elevator(エ́レベイター): エレベーター",人・社会,beginner
light,ラ́イト,光・軽い,"古英語 ""lēoht""(光) / ""līht""(軽い)。派生: lighting(ラ́イティング): 照明 / lighten(ラ́イトゥン): 明るくする","bright(ブラ́イト): 明るい, heavy(ヘ́ヴィ): 重い",人・社会,beginner
like,ラ́イク,好む・〜のような,"古英語 ""līcian""。派生: likely(ラ́イクリ): ありそうな / likeness(ラ́イクネス): 類似","love(ラ́ヴ): 愛する, similar(シ́ミラー): 似た",人・社会,beginner
limit,リ́ミット,制限・限界,"ラテン語 ""limes""(境界)。派生: limitation(リミテ́イション): 制限 / limited(リ́ミテッド): 限られた","boundary(バ́ウンダリ): 境界, restrict(リストリ́クト): 制限する",人・社会,intermediate
line,ラ́イン,線・列,"ラテン語 ""linea""。派生: linear(リ́ニア): 線形の / online(オンラ́イン): オンライン","row(ロ́ウ): 列, queue(キュ́ー): 列",場所・移動,beginner
lion,ラ́イオン,ライオン,"ラテン語 ""leo""。派生: lioness(ラ́イオネス): 雌ライオン / sea lion(スィ́ーライオン): アシカ","tiger(タ́イガー): トラ, animal(ア́ニマル): 動物",自然・環境,beginner
lip,リ́ップ,唇,"古英語 ""lippa""。派生: lipstick(リ́ップスティック): 口紅 / upper lip(ア́ッパーリップ): 上唇","mouth(マ́ウス): 口, kiss(キ́ス): キス",食・健康,beginner
list,リ́スト,リスト・列挙する,"イタリア語 ""lista""(縁)。派生: listing(リ́スティング): 一覧 / to-do list(トゥドゥ́ーリスト): やることリスト","catalog(カ́タログ): 目録, record(レコ́ード): 記録",人・社会,beginner
listen,リ́スン,聞く,"古英語 ""hlysnan""。派生: listener(リ́スナー): 聴取者 / listen to(リ́スントゥ): 〜を聞く","hear(ヒ́ア): 聞こえる, pay attention(ペ́イアテ́ンション): 注意を払う",人・社会,beginner
literature,リ́タラチャー,文学,"ラテン語 ""litteratura""(書くこと)。派生: literary(リ́タラリ): 文学の / literate(リ́タレット): 読み書きできる","novel(ノ́ヴェル): 小説, writing(ラ́イティング): 著作",運動・娯楽,intermediate
little,リ́トル,小さい・少し,"古英語 ""lȳtel""。派生: a little(アリ́トル): 少し / little by little(リ́トルバイリ́トル): 少しずつ","small(スモ́ール): 小さい, few(フ́ュー): 少しの",時間・数量,beginner
